user_id,review_id,text,votes.cool,business_id,votes.funny,stars,date,type,votes.useful
PflrOJmNlZhY4LTxaOGbEw,ZoaT4DcxIWVzatubV_9-LA,Breakfast was real good. Toast was great. 3 of us all liked our food. Plus got sandwiches to go. Lots of food for a  reasonable price. May have to wait to be seated. Great small diner. Will return again.,0,b9WZJp5L1RZr4F1nxclOoQ,0,4,2016-04-24,review,0
AaXxndU7QoMwU9NptjMhSg,eIZMWBIKI0JSbsUYT3_SFw,"Trash.

If you've got time to explain to me for 2 minutes why you're too busy to take a to-go order, you've got time to write down my order and start making it.  

Guess who wasn't too busy, Carnegie Coffee Company down the street.",0,b9WZJp5L1RZr4F1nxclOoQ,0,1,2016-06-05,review,0
xr3YPIcYkGHZZ1lSnJpDKQ,MzsMhW2KOydoyMXWXXKzWg,"Best I can say is that it's ok. Very small and compact. I went with my one and a half year old daughter and the booths are so crammed in that there is no room for high chairs (pretty sure they don't even have high chairs). They did have booster seats, but it was not ideal.

Food was ok. Nothing special. I had sausage and cheese omlette and got a pancake for my daughter. Again, just ok.

It was hot in there and I don't think they have AC. There was a fan in front, but that did little for us who where sitting in the back.

This place is cash only. I didn't see anything on my way in stating that, but I could have missed it. It doesn't say Cash Only anywhere inside or on the menu either. There is an ATM, but it has a $2 charge to use. Can't believe a place in 2016 doesn't take cards.

Probably won't ever go back since there are similar breakfast places closer to where I live that are more kid friendly, have better food and AC and accept more than just cash.",0,b9WZJp5L1RZr4F1nxclOoQ,0,1,2016-06-11,review,0
oM6CtEG2tK-4-nPVpimiFg,M0FvNnjRKRZ5d9lVVadfxQ,"Sometimes you just don't need a fancy shmancy over-priced frilly frittata-ed brunch to get the job done. Sometimes you just want a greasy spoon diner that knows how to fry up some good breakfast.

I love this place. The booths are falling apart, the waitresses aren't overly nice, and it's chaotic. But I can design my perfect breakfast because they serve half waffles and single French toasts! I hate having to choose between sweet and savory breakfast and, at Gab & Eat, you don't have to. Everything I've eaten here has been very good. 
Waffles = gooood. 
Sausage Patties= gooood. 
Mixed grill = gooooood. 
Pepper, onion, sausage, cheese, and potato omelet = so so so good. 

You really can't go wrong here. It's a great place for cheap eats!",1,b9WZJp5L1RZr4F1nxclOoQ,1,4,2016-07-16,review,2
E8K5lVfbsg-x9KX9gOIfzA,ceqgl_4w27yRGv9yijLj9g,"Barb's Country Junction gets a 5 star rating for me because it is truly everything that a Pittsburgh restaurant should be.  In addition to being the apple of my nostalgia's eye, it is also the constant thought of my tummy when I'm hungry on the weekends.  

Barb's breakfasts cannot be beat, but truly any meal you get there you won't regret.  Everything is made to order, with fair portions, and great prices. My recommendation is a breakfast sandwich on a bagel and a coffee.  There's nothing better than drinking from a cup that could have come from your grandma's kitchen.

I know that Gab N Eat is nearby, and Barb's can be a little weird get to with the strange traffic pattern but this really is a gem of Carnegie that you've gotta try!",1,zaXDakTd3RXyOa7sMrUE1g,2,5,2011-12-01,review,3
FyQ9wsYI-17OTSZTnXmNbg,4kAOfPDybemCHIcaWpKqKA,Great little place. Treats you like a local.Eaten here 3 times a week for a month.  Same overtime. Barb is always here.,0,zaXDakTd3RXyOa7sMrUE1g,0,5,2012-10-14,review,0
QM5uJW2Pop9SjgO0P3z33w,uq6axABEEEHVnemO1G3VTw,"This is a great place to eat and everyone is so friendly. I live right down the street from here but unfortunately, I have only gone a once. Trust me, I will go here more often. The food is great, prices are low, and the staff are friendly. My cousin and I wanted a place to eat and catch up and this was perfect place. I will go here more often.",0,zaXDakTd3RXyOa7sMrUE1g,0,5,2014-02-13,review,0
x2kLEDf4JfnIdIDToLQ9fQ,fkkVew1rKmrljkng92lGtg,"My first time going to Barb's Country Junction and I really wanted to like this place, I really did...however, I didn't.

The food was decent, some was above average and some below but it was overall decent. I got pancakes, bacon and eggs. The pancakes were really good and fluffy, the home fries were simply okay and the eggs were not cooked well. My son had a burger and it was good. The coffee at this place was brewed to perfection which a appreciate. I would give the food 3/5.

The service was subpar for sure. While our waitress was a really nice girl, she wasn't on top of anything at all. Had to ask for coffee refills, had to ask for silverware, for napkins...etc. She got the order messed up and so on. I give the service 2/5.

The inside of the place had some country charm as you'd expect but want particularly cleanly. It also had a leaky roof in several places which had buckets collecting the water. A customer even tripped over the buckets and fell. I give the interior 2/5.

The prices were decent. I fed my whole family breakfast (3 of us) for $23. I give the prices 3/5.

So in summary, you can get okay food here for a rather cheap price but it is not a great place to dine in by any means. There are better diners in the area that I will patronize in the future rather than Barb's.",0,zaXDakTd3RXyOa7sMrUE1g,0,2,2014-07-19,review,1
2DHpTXHN5niohBH9oAUHKg,ieb26PZAoWtmub462GPY3g,"We go to Barb's every weekend and have for the past 3 years. The food is great,  the prices are better, and the coffee is the best! Try the barb wire omlette or the chocolate chip pancakes!",0,zaXDakTd3RXyOa7sMrUE1g,0,5,2014-11-01,review,0
S5oBX7uhY4wYyDjvka4cWg,6Ftual_LjWaLHOJ4nvLhiw,"My husband and I tried this place for the first time today. It was easy to find and no problems with parking. It's ""Seat Yourself"", but there were no signs stating this, so we stood there looking like fools for a minute. It took awhile for the waitress to acknowledge us and I'm guessing that this was Barb. She apologized and said that one of her workers called off today. No big deal and her apology was appreciated. She came back with our drinks, dropped them off, and left again. We didn't see her for another 20 minutes. Ultimately, we were there for 30 minutes before she took our order. This was aggravating to me. I don't mind waiting for my food if I know it's going to be awesome and they're making it with love, but come on now. We ordered the hot pepper omelette/home fries/ toast and chocolate chip pancakes/sausage. The food was alright, really nothing special. A new waitress ended up taking care of us and she was much more attentive. We may or may not go back.",0,zaXDakTd3RXyOa7sMrUE1g,0,3,2014-11-08,review,1
tdIwezyXSKTpti4u2Osnwg,IjV0Q_NVkIlu6LeaEjAdgg,"I love this place ! Barb is such an amazing person ,so down to earth and everything is homemade !",0,zaXDakTd3RXyOa7sMrUE1g,0,5,2016-04-13,review,0
284ZoU1QyY1y-_j0YYJH3g,-7_Kjhu59_-V_6CM7NYNQg,"Never very busy. Food is great but sometimes takes a bit longer than other places, worth the wait though!",0,zaXDakTd3RXyOa7sMrUE1g,0,4,2016-04-28,review,0
jykemU4-CaDr-8Lnei-_ZA,QT3MCOoLoT7VUZ38Dd5wMA,"For the price I ended up paying, this place was fine. There was a full kitchen, king bed and TV. I was just surprised at the lack of amenities at the hotel. While I have stayed at other extended stay hotels, I was surprised to find a sign in the room at this one stating that you only got your room cleaned once per week...if you wanted it more often than that you would have to pay for it. If you needed fresh towels, you'd have to go to the main desk to get them. They also only provided a small bar of soap in the room...not the typical soap, shampoo, lotion, etc. This didn't bother me too much as I was only staying a couple days but again I found it surprising not to have these basic things. 

The hotel in general was easy to get to and very easy to get back onto to freeway from. The hotel was clean and the people who worked there were very nice.",1,zgy27FSnvwdINfk5cXBIyQ,0,3,2011-01-20,review,5
x4Lr_NkzNvEeMjf_qlUD1A,aLHdCGrJoNXPhdoVyextng,"Great value, close drive to city, not much to do around hotel, its a business park. Carnegie city has a few bars and restaurants.",0,zgy27FSnvwdINfk5cXBIyQ,1,4,2012-03-06,review,0
22OgTmm9O84x7v1js4anuw,IOaY8bY38o9wMMuIvqn6rA,"Simple
Rustic
Local
Wait that is every Gordon Ramsey review

My experience at extended Stay America was great. The staff was warm and friendly and made it a point to speak to me every morning as I left and when I returned in the evening. They went out of their way to provide A confirmation and point me in the direction of restaurants and nightspots when needed. 

If I ever need to utilize an extended stay hotel I wouldn't hesitate to head back there.",0,zgy27FSnvwdINfk5cXBIyQ,0,4,2014-01-05,review,1
GLP24FIMxbe7W4Ig6OX4cw,pmcnidvQlRKffx-IXwLtDA,"I've stayed at a couple of Extended Stay sites that I found quite satisfactory and this location proved to be just as good. Excellent place to stay while visiting Pittsburgh. It is just a five minute drive to downtown. Location is in a business park area so it is quiet. 

The rooms contain a nice kitchenette area with a full sized refrigerator, sink, cabinets and two burners. There is no oven which I expected as the descriptions all state ""full kitchen"" so be aware of that. Also they do not keep the dishes, pots and pans, coffee makers, toasters or utensils in the rooms. If you want them you have to request them at the desk during check in. 

The room was clean and well maintained. Cable tv quality is spotty sometimes but not intolerable. The free wifi is usually fast. 

The best part about this location was the staff. The people at the desk were all very pleasant and welcoming and quite willing to assist with any questions or issues with a smile.  I would definitely stay at this location again and highly recommend it.",0,zgy27FSnvwdINfk5cXBIyQ,0,4,2014-07-05,review,0
fEj7Gb3yXriiiAax9ay8Fg,tchG2uDQ_ZXcFSGF70Xe_g,Tonya is super sweet and the front desk people are very helpful,0,zgy27FSnvwdINfk5cXBIyQ,0,5,2014-07-27,review,0
8KjXmpI9Cco1_OWkFsB7_w,c7kzSCqtBUaxSE_ErGf9Fw,"Front desk gets 4 starts

However, if you're looking for a good night of sleep, you may not get it.  The refrigerator made a lot of noise at night every time the compress kicked on.  Likewise with the air conditioner.  If you didn't bring a hair dryer, you'll have to get it at the front desk.  There's a sofa bed but no extra pillows nor blankets.",0,zgy27FSnvwdINfk5cXBIyQ,0,3,2014-09-03,review,0
S4oFChNVRVnt3dzddag8iA,KX2vIYuN7i97P9md_LQU6w,"Thomas Darby
I will never stay at this Extended Stay America due to the fact that we were there in October, 2015 and had an awful stay! Room was only cleaned one time after asking three times when it would be cleaned. There was absolutely nothing in the supposedly full kitchen, 2 wash clothes, 2 hand towels and 2 towels. We had to take used wash clothes and towels to front desk every day to receive fresh ones. The toilet ran over and the heater didn't work until we decided to leave. We were over charged after booking through Hotels.com and had to put up a $100.00 deposit. For what? Never again will we stay there!!!!!",0,zgy27FSnvwdINfk5cXBIyQ,0,1,2015-11-12,review,0
